,movie_id,budget,popularity,revenue,title,vote_average,vote_count,director_id,year,month,day,director_name,gender
1226,46508,11.0,45,153.083102,Gremlins,6.9,1596,5017,1984,Jun,Thursday,Joe Dante,Male
1227,46512,0.0,14,0.0,Trash,7.1,242,5323,2014,Oct,Thursday,Stephen Daldry,Male
1228,46513,0.0,21,0.0,High School Musical 3: Senior Year,6.2,821,5113,2008,Oct,Wednesday,Kenny Ortega,Male
1229,46514,25.0,31,93.617009,The Fighter,7.2,1486,5123,2010,Dec,Friday,David O. Russell,Male
1230,46521,13.0,38,97.837138,Phone Booth,6.7,1062,4892,2002,Sep,Monday,Joel Schumacher,Male
1231,46522,11.0,33,41.227069,A Walk to Remember,7.5,1018,4998,2002,Jan,Friday,Adam Shankman,Male
1232,46529,12.0,7,37.170057,Raising Cain,5.9,65,4967,1992,Aug,Friday,Brian De Palma,Male
1233,46540,0.0,6,0.0,Kinsey,6.6,131,4872,2004,Sep,Saturday,Bill Condon,Male
1234,46541,11.0,33,0.0,Army of Darkness,7.3,838,4767,1992,Oct,Friday,Sam Raimi,Male
1235,46543,11.0,33,30.0,What's Eating Gilbert Grape,7.5,919,5405,1993,Dec,Friday,Lasse Hallström,Male
1236,46545,11.0,4,0.0,Vera Drake,6.8,80,5709,2004,Oct,Friday,Mike Leigh,Male
1237,46547,11.0,1,2.832826,The Perez Family,6.6,9,5628,1995,May,Friday,Mira Nair,Female
1238,46548,11.0,36,32.935319,Inside Llewyn Davis,7.2,834,5135,2013,Oct,Sunday,Joel Coen,
1239,46564,10.5,56,792.910554,E.T. the Extra-Terrestrial,7.3,3269,4799,1982,Apr,Saturday,Steven Spielberg,Male
1240,46572,10.0,43,225.933435,Good Will Hunting,7.9,2811,5283,1997,Dec,Friday,Gus Van Sant,Male
1241,46574,10.0,33,163.876815,Saw III,6.1,1071,6056,2006,Oct,Friday,Darren Lynn Bousman,Male
1242,46575,10.0,10,85.3,Stripes,6.5,249,5005,1981,Jun,Thursday,Ivan Reitman,Male
1243,46579,10.0,29,139.352633,Saw IV,5.9,903,6056,2007,Oct,Thursday,Darren Lynn Bousman,Male
1244,46581,6.0,5,57.231524,Madea's Family Reunion,6.0,77,5554,2006,Feb,Friday,Tyler Perry,Male
1245,46582,13.8,17,52.293982,The Color of Money,6.7,291,4809,1986,Oct,Tuesday,Martin Scorsese,Male
1246,46584,10.0,8,50.752337,The Mighty Ducks,6.4,198,5152,1992,Oct,Thursday,Stephen Herek,Male
1247,46586,12.0,26,41.205099,Happy Gilmore,6.5,755,4964,1996,Feb,Friday,Dennis Dugan,Male
1248,46588,10.0,25,40.485039,Bill & Ted's Excellent Adventure,6.7,454,5152,1989,Feb,Friday,Stephen Herek,Male
1249,46590,10.0,21,136.836156,The Best Exotic Marigold Hotel,6.9,459,5157,2011,Nov,Monday,John Madden,
1250,46592,12.305523,36,36.230219,Mad Max Beyond Thunderdome,5.9,748,4845,1985,Jun,Saturday,George Miller,Male
1251,46601,10.0,14,30.65289,Dogma,6.8,823,5369,1999,Nov,Friday,Kevin Smith,Male
1252,46603,10.0,12,29.450919,Twilight Zone: The Movie,6.2,161,4799,1983,Jun,Friday,Steven Spielberg,Male
1253,46609,10.0,13,33.697647,The Outsiders,6.9,291,5179,1983,Mar,Friday,Francis Ford Coppola,Male
1254,46611,10.0,16,20.766616,The Dead Zone,6.9,311,5229,1983,Oct,Friday,David Cronenberg,Male
1255,46619,0.0,2,0.0,Roll Bounce,6.1,27,5338,2005,Sep,Friday,Malcolm D. Lee,Male
1256,46620,9.0,18,17.096053,Rushmore,7.5,676,5228,1998,Sep,Thursday,Wes Anderson,Male
1257,46622,10.0,17,85.978266,The Second Best Exotic Marigold Hotel,6.3,272,5157,2015,Feb,Thursday,John Madden,
1258,46625,10.0,3,16.153593,Mo' Better Blues,6.3,47,5195,1990,Aug,Friday,Spike Lee,Male
1259,46644,10.0,28,28.883511,Big Eyes,6.8,1196,4785,2014,Dec,Wednesday,Tim Burton,Male
1260,46645,30.0,5,9.898412,Very Bad Things,6.2,179,4782,1998,Sep,Friday,Peter Berg,Male
1261,46647,10.0,9,8.80194,Body Double,6.4,137,4967,1984,Oct,Thursday,Brian De Palma,Male
1262,46649,0.0,9,0.0,Dirty Pretty Things,6.8,131,5249,2002,Sep,Thursday,Stephen Frears,
1263,46653,0.0,10,6.861102,Cedar Rapids,5.9,135,5519,2011,Feb,Friday,Miguel Arteta,Male
1264,46658,10.0,15,0.0,The Straight Story,7.7,306,5265,1999,Oct,Friday,David Lynch,Male
1265,46671,10.0,8,3.193102,The Limey,6.6,105,4909,1999,May,Saturday,Steven Soderbergh,Male
1266,46677,0.0,2,0.0,Bamboozled,6.3,24,5195,2000,Oct,Friday,Spike Lee,Male
1267,46681,10.0,4,1.759252,A Better Life,7.0,54,4780,2011,Jun,Friday,Chris Weitz,
1268,46682,0.0,6,0.0,Spider,6.4,168,5229,2002,Dec,Friday,David Cronenberg,Male
1269,46694,10.0,4,0.598645,Swept Away,4.8,50,4888,2002,Oct,Friday,Guy Ritchie,Male
1270,46727,10.0,2,0.0,Adam Resurrected,6.4,22,5970,2008,Aug,Friday,Paul Schrader,
1271,46755,11.0,94,104.931801,Alien,7.9,4470,4779,1979,May,Friday,Ridley Scott,Male
1272,46762,9.0,6,41.590886,Set It Off,6.9,66,5033,1996,Nov,Wednesday,F. Gary Gray,Male
1273,46763,9.0,3,34.57378,The Best Man,6.8,38,5338,1999,Oct,Friday,Malcolm D. Lee,Male
1274,46765,9.0,14,24.538513,Sicko,7.3,235,5697,2007,May,Friday,Michael Moore,Male
1275,46769,9.0,7,0.0,The Contender,6.7,60,5140,2000,Oct,Friday,Rod Lurie,Male
1276,46771,40.6,34,90.4,Trading Places,7.1,738,5217,1983,Jun,Tuesday,John Landis,Male
1277,46774,9.0,4,0.0,Henry V,7.4,71,4847,1989,Oct,Thursday,Kenneth Branagh,Male
1278,46789,9.0,8,0.0,Two Evil Eyes,6.0,35,4991,1990,Jan,Thursday,George A. Romero,Male
1279,46791,9.0,2,0.0,All or Nothing,7.0,33,5709,2002,May,Friday,Mike Leigh,Male
1280,46807,8.5,24,32.222567,The Lost Boys,6.8,538,4892,1987,Jul,Friday,Joel Schumacher,Male
1281,46813,0.0,13,0.0,Election,6.7,270,5451,1999,Apr,Friday,Alexander Payne,
1282,46814,12.0,3,20.138836,The Namesake,6.8,50,5628,2006,Sep,Saturday,Mira Nair,Female
1283,46827,0.0,5,0.188126,Repo! The Genetic Opera,6.7,100,6056,2008,Jul,Friday,Darren Lynn Bousman,Male
1284,46829,8.0,121,213.928762,Pulp Fiction,8.3,8428,4927,1994,Oct,Saturday,Quentin Tarantino,Male
1285,46834,8.0,21,69.821334,Splash,6.1,321,4846,1984,Mar,Friday,Ron Howard,Male
1286,46836,8.0,51,52.287414,Stand by Me,7.8,1522,5101,1986,Aug,Friday,Rob Reiner,Male
1287,46837,5.0,45,82.719885,28 Days Later,7.1,1777,5222,2002,Oct,Thursday,Danny Boyle,Male
1288,46847,8.0,10,0.0,Much Ado About Nothing,7.2,189,4847,1993,May,Friday,Kenneth Branagh,Male
1289,46849,14.0,14,18.090181,New Nightmare,6.4,291,5307,1994,Oct,Thursday,Wes Craven,Male
1290,46855,8.0,9,16.856124,The Good Girl,6.1,181,5519,2002,Jan,Saturday,Miguel Arteta,Male
1291,46858,0.0,1,0.0,The City of Your Final Destination,5.7,9,5826,2009,Mar,Saturday,James Ivory,Male
1292,46859,0.0,14,25.288872,Enough Said,6.6,348,6204,2013,Sep,Wednesday,Nicole Holofcener,Female
1293,46867,0.0,5,25.966555,Howards End,6.9,95,5826,1992,Mar,Friday,James Ivory,Male
1294,46869,8.0,7,18.124262,Another Year,7.0,97,5709,2010,Nov,Friday,Mike Leigh,Male
1295,46908,6.5,29,24.793509,Thank You for Smoking,7.1,664,5450,2005,Sep,Monday,Jason Reitman,Male
1296,46918,0.0,1,0.0,Masked and Anonymous,5.2,13,5088,2003,Aug,Friday,Larry Charles,Male
1297,46920,7.5,8,0.0,Code 46,6.2,116,5549,2003,Sep,Tuesday,Michael Winterbottom,Male
1298,46926,0.0,9,0.0,The Hole,5.6,244,5017,2009,Sep,Wednesday,Joe Dante,Male
1299,46931,7.5,19,231.411584,Juno,7.0,2244,5450,2007,Dec,Wednesday,Jason Reitman,Male
1300,46938,7.0,35,167.221571,Magic Mike,6.1,1040,4909,2012,Jun,Thursday,Steven Soderbergh,Male
1301,46939,0.0,11,0.0,Darkness Falls,4.9,161,4849,2003,Jan,Friday,Jonathan Liebesman,
1302,46944,7.0,17,54.6,"Good Night, and Good Luck.",6.8,273,5059,2005,Sep,Friday,George Clooney,Male
1303,46946,7.0,25,25.405445,Desperado,6.8,881,5097,1995,Aug,Friday,Robert Rodriguez,
1304,46953,7.0,5,14.702438,Flirting with Disaster,6.3,66,5123,1996,Mar,Friday,David O. Russell,Male
1305,46959,7.0,23,31.430334,A Serious Man,6.6,483,5135,2009,Oct,Friday,Joel Coen,
1306,46961,7.0,9,0.0,Warlock,5.8,95,5362,1989,Jun,Thursday,Steve Miner,Male
1307,46964,7.0,14,8.373585,The Last Temptation of Christ,7.0,201,4809,1988,Aug,Friday,Martin Scorsese,Male
1308,46967,0.0,2,0.0,Rabbit-Proof Fence,6.8,84,4880,2002,Feb,Monday,Phillip Noyce,Male
1309,46975,7.0,7,2.062066,Auto Focus,6.1,56,5970,2002,Oct,Friday,Paul Schrader,
1310,46980,7.0,2,1.246141,Losin' It,4.5,31,5182,1983,Apr,Friday,Curtis Hanson,Male
1311,46989,3.5,5,0.0,Gerry,6.2,68,5283,2002,Jan,Saturday,Gus Van Sant,Male
1312,46998,7.0,5,0.0,Twixt,5.0,85,5179,2011,Sep,Saturday,Francis Ford Coppola,Male
1313,47001,0.0,14,41.410568,Pale Rider,7.0,251,5087,1985,Jun,Friday,Clint Eastwood,Male
1314,47003,6.9,26,7.993039,Dazed and Confused,7.4,583,5535,1993,Sep,Friday,Richard Linklater,Male
1315,47004,0.0,21,7.0,High School Musical 2,6.1,843,5113,2007,Aug,Friday,Kenny Ortega,Male
1316,47017,6.5,17,57.504069,Boyz n the Hood,7.4,364,5024,1991,Jul,Friday,John Singleton,Male
1317,47020,6.5,11,31.899,Dressed to Kill,6.8,157,4967,1980,Jun,Wednesday,Brian De Palma,Male
1318,47022,6.5,11,28.451622,Go,7.0,196,4813,1999,Apr,Friday,Doug Liman,Male
1319,47023,6.5,11,13.368437,Friends with Money,5.1,128,6204,2006,Sep,Thursday,Nicole Holofcener,Female
1320,47036,6.4,74,78.3712,The Terminator,7.3,4128,4762,1984,Oct,Friday,James Cameron,Male
1321,47040,6.0,16,2.122561,Mallrats,6.8,392,5369,1995,Oct,Friday,Kevin Smith,Male
1322,47042,6.0,49,138.530565,Platoon,7.5,1205,4839,1986,Dec,Thursday,Oliver Stone,Male
1323,47043,6.0,16,119.114517,Fahrenheit 9/11,6.8,397,5697,2004,Jun,Friday,Michael Moore,Male
1324,47046,6.0,12,0.0,Ordinary People,7.4,145,5111,1980,Sep,Friday,Robert Redford,Male
1325,47048,6.0,15,39.846344,Caddyshack,6.6,365,5130,1980,Jul,Friday,Harold Ramis,Male
1326,47051,6.0,64,23.341568,The Usual Suspects,8.1,3254,4772,1995,Jul,Wednesday,Bryan Singer,Male
1327,47052,8.0,12,22.168359,A Nightmare on Elm Street 5: The Dream Child,5.5,245,5008,1989,Aug,Friday,Stephen Hopkins,Male
1328,47054,6.0,40,44.703995,The Wrestler,7.3,1000,4881,2008,Sep,Sunday,Darren Aronofsky,Male
1329,47057,6.0,24,50.2447,Escape from New York,6.9,703,5227,1981,May,Friday,John Carpenter,Male
1330,47058,0.0,3,0.0,School Daze,6.2,26,5195,1988,Feb,Friday,Spike Lee,Male
1331,47062,0.0,6,0.0,Mystic Pizza,5.9,123,5132,1988,Oct,Thursday,Donald Petrie,Male
1332,47067,5.0,12,9.20647,Bernie,6.5,320,5535,2012,Apr,Friday,Richard Linklater,Male
1333,47095,0.134005,2,1.332231,Snow Flower and the Secret Fan,5.3,22,5162,2011,Jul,Friday,Wayne Wang,
1334,47108,5.952,18,2.120439,Videodrome,7.1,454,5229,1983,Feb,Friday,David Cronenberg,Male
1335,47126,0.0,10,0.0,Shine,7.3,131,5375,1996,Jan,Sunday,Scott Hicks,Male
1336,47135,6.5,15,37.295445,Do the Right Thing,7.6,292,5195,1989,Jun,Friday,Spike Lee,Male
1337,47151,5.0,48,0.0,Insidious: Chapter 2,6.5,1211,4794,2013,Sep,Thursday,James Wan,Male
1338,47152,4.0,42,152.925093,Saw II,6.3,1251,6056,2005,Oct,Friday,Darren Lynn Bousman,Male
1339,47158,5.0,17,44.793222,A Nightmare on Elm Street 3: Dream Warriors,6.5,354,4926,1987,Feb,Friday,Chuck Russell,Male
1340,47167,5.0,30,26.010864,The Elephant Man,7.9,719,5265,1980,Oct,Thursday,David Lynch,Male
1341,47170,9.0,60,39.723096,Memento,8.1,4028,4765,2000,Oct,Wednesday,Christopher Nolan,Male
1342,47172,5.0,18,26.888376,Clerks II,6.9,398,5369,2006,May,Thursday,Kevin Smith,Male
1343,47173,5.0,20,110.0,Billy Elliot,7.4,750,5323,2000,May,Thursday,Stephen Daldry,Male
1344,47181,5.0,22,24.804129,Race,7.1,478,5008,2016,Feb,Friday,Stephen Hopkins,Male
1345,47199,0.0,5,0.0,Diner,6.9,83,5037,1982,Apr,Friday,Barry Levinson,Male
1346,47220,5.0,4,5.47606,Made,6.3,55,4808,2001,Jul,Friday,Jon Favreau,Male
1347,47224,5.0,7,3.263585,The Sweet Hereafter,6.8,103,5599,1997,May,Wednesday,Atom Egoyan,Male
1348,47228,5.0,8,3.049135,Heavenly Creatures,7.0,294,4777,1994,Sep,Friday,Peter Jackson,Male
1349,47229,5.0,3,4.842699,90 Minutes in Heaven,5.4,40,5951,2015,Sep,Friday,Michael Polish,Male
1350,47232,5.0,35,8.203235,The Machinist,7.3,1247,5894,2004,Feb,Monday,Brad Anderson,Male
1351,47233,5.0,6,0.0,Light Sleeper,5.7,15,5970,1992,Aug,Friday,Paul Schrader,
1352,47240,7.0,11,0.560069,Bottle Rocket,6.8,281,5228,1996,Feb,Wednesday,Wes Anderson,Male
1353,47250,5.0,38,98.450062,The Visit,6.0,1360,4854,2015,Sep,Thursday,M. Night Shyamalan,Male
1354,47251,5.0,3,0.782102,Redacted,6.2,37,4967,2007,Jan,Monday,Brian De Palma,Male
1355,47256,0.0,7,0.0,Dead Like Me: Life After Death,5.8,65,5152,2009,Feb,Tuesday,Stephen Herek,Male
1356,47263,15.0,10,0.0,Dying of the Light,4.5,118,5970,2014,Dec,Thursday,Paul Schrader,
1357,47265,5.0,11,0.0,Capricorn One,6.4,131,4935,1977,Dec,Saturday,Peter Hyams,Male
1358,47268,5.0,8,0.0,Yoga Hosers,4.7,102,5369,2016,Jul,Friday,Kevin Smith,Male
1359,47275,0.0,3,0.0,A Cock and Bull Story,6.2,43,5549,2005,Jul,Sunday,Michael Winterbottom,Male
1360,47293,6.0,29,254.700832,Four Weddings and a Funeral,6.6,632,4797,1994,Mar,Wednesday,Mike Newell,Male
1361,47296,15.0,30,13.060843,25th Hour,7.2,629,5195,2002,Dec,Monday,Spike Lee,Male
1362,47297,4.5,15,7.011317,Bound,6.9,198,4805,1996,Sep,Friday,Lilly Wachowski,Female
1363,47298,4.5,11,7.390108,Requiem for a Dream,7.9,2443,4881,2000,Oct,Friday,Darren Aronofsky,Male
1364,47301,4.5,3,0.0,Salvador,7.0,71,4839,1986,Apr,Wednesday,Oliver Stone,Male
1365,47328,4.2,16,0.0,High School Musical,6.1,1000,5113,2006,Jan,Friday,Kenny Ortega,Male
1366,47331,3.705538,8,62.548947,The Crying Game,6.9,176,5193,1992,Sep,Wednesday,Neil Jordan,
1367,47333,4.0,10,0.0,Survival of the Dead,4.6,116,4991,2010,May,Thursday,George A. Romero,Male
1368,47336,4.0,35,38.251425,Annie Hall,7.8,1010,5457,1977,Apr,Tuesday,Woody Allen,Male
1369,47338,4.0,14,44.909486,Monster's Ball,6.5,250,4773,2001,Nov,Sunday,Marc Forster,Male
1370,47343,4.0,24,52.425855,The Boy Next Door,4.1,1022,4810,2015,Jan,Friday,Rob Cohen,Male
1371,47346,4.0,29,13.008928,They Live,7.1,550,5227,1988,Nov,Wednesday,John Carpenter,Male
1372,47350,4.0,43,44.349,Boyhood,7.5,1971,5535,2014,Jun,Thursday,Richard Linklater,Male
1373,47351,4.0,17,31.584901,Scoop,6.4,420,5457,2006,Jul,Thursday,Woody Allen,Male
1374,47366,4.0,4,3.468572,Talk Radio,6.7,46,4839,1988,Dec,Wednesday,Oliver Stone,Male
1375,47371,4.0,12,1.104682,Red State,5.9,316,5369,2011,Aug,Friday,Kevin Smith,Male
1376,47380,4.0,22,2.365467,Joe,6.5,338,5231,2014,Apr,Friday,David Gordon Green,Male
1377,47382,1.3,7,0.354704,Prison,6.7,27,4958,1988,Mar,Friday,Renny Harlin,Male
1378,47387,0.0,0,0.0,An Everlasting Piece,6.0,1,5037,2000,Dec,Friday,Barry Levinson,Male
1379,47409,3.8,17,23.689877,Network,7.7,381,5615,1976,Nov,Monday,Sidney Lumet,
1380,47424,3.5,25,28.215918,Friday,7.0,503,5033,1995,Apr,Wednesday,F. Gary Gray,Male
1381,47435,10.0,5,6.451628,Gods and Monsters,6.8,81,4872,1998,Jan,Wednesday,Bill Condon,Male
1382,47438,3.6,35,5.923044,Evil Dead II,7.6,742,4767,1987,Mar,Friday,Sam Raimi,Male
1383,47453,3.5,4,0.0,In the Name of the King III,3.3,19,5148,2013,Dec,Friday,Uwe Boll,Male
1384,47480,2.7,17,141.0,Animal House,7.0,418,5217,1978,Jul,Thursday,John Landis,Male
1385,47484,4.0,63,16.49108,Trainspotting,7.8,2655,5222,1996,Feb,Friday,Danny Boyle,Male
1386,47485,0.0,1,0.0,The Original Kings of Comedy,6.3,15,5195,2000,Aug,Friday,Spike Lee,Male
1387,47487,0.0,5,0.0,Waking Ned,7.4,54,5367,1998,Sep,Tuesday,Kirk Jones,
1388,47488,4.0,11,35.564473,Bowling for Columbine,7.3,453,5697,2002,Oct,Wednesday,Michael Moore,Male
1389,47489,0.0,6,0.0,Coming Home,6.9,49,4945,2014,May,Friday,Zhang Yimou,Male
1390,47491,3.0,7,20.966644,A Room with a View,6.9,156,5826,1985,Dec,Friday,James Ivory,Male
1391,47515,3.0,23,11.176469,Before Midnight,7.4,568,5535,2013,Apr,Friday,Richard Linklater,Male
1392,47523,3.0,3,4.109095,Kama Sutra - A Tale of Love,5.7,35,5628,1996,Sep,Wednesday,Mira Nair,Female
1393,47524,3.0,5,0.0,Please Give,6.0,57,6204,2010,Jan,Friday,Nicole Holofcener,Female
1394,47536,2.8,15,1.826705,Tusk,5.1,366,5369,2014,Sep,Friday,Kevin Smith,Male
1395,47575,3.0,3,0.0,Amnesiac,4.1,52,5951,2015,Aug,Friday,Michael Polish,Male
1396,47585,2.0,15,5.364858,Diary of the Dead,5.4,190,4991,2007,Sep,Saturday,George A. Romero,Male
1397,47597,0.0,11,0.0,Maurice,7.1,61,5826,1987,Sep,Friday,James Ivory,Male
1398,47612,2.5,10,0.0,My Own Private Idaho,7.1,212,5283,1991,Oct,Thursday,Gus Van Sant,Male
1399,47614,2.5,23,5.535405,Before Sunrise,7.7,959,5535,1995,Jan,Friday,Richard Linklater,Male
1400,47622,0.0,9,0.0,Religulous,7.2,197,5088,2008,Oct,Wednesday,Larry Charles,Male
1401,47634,2.4,4,5.731103,Get on the Bus,7.0,11,5195,1996,Oct,Wednesday,Spike Lee,Male
1402,47649,4.0,14,36.690067,Friday the 13th Part III,5.7,254,5362,1982,Aug,Friday,Steve Miner,Male
1403,47674,2.0,37,24.600832,Mad Max 2: The Road Warrior,7.3,957,4845,1981,Dec,Thursday,George Miller,Male
1404,47685,2.7,14,15.992615,Before Sunset,7.6,718,5535,2004,Feb,Tuesday,Richard Linklater,Male
1405,47686,2.0,23,20.908467,Amores perros,7.6,521,4874,2000,Jun,Friday,Alejandro González Iñárritu,Male
1406,47687,2.0,20,4.601043,Thirteen,6.7,339,5293,2003,Aug,Wednesday,Catherine Hardwicke,Female
1407,47696,2.0,12,5.967038,Harsh Times,6.3,197,4811,2005,Sep,Sunday,David Ayer,
1408,47698,2.0,1,2.506446,Full Frontal,4.8,26,4909,2002,Aug,Friday,Steven Soderbergh,Male
1409,47711,2.0,5,0.390659,Subway,6.3,86,4949,1985,Apr,Wednesday,Luc Besson,Male
1410,47719,13.5,5,0.187674,Stonewall,5.2,32,4803,2015,Sep,Friday,Roland Emmerich,Male
1411,47723,0.0,5,0.0,The Last Five Years,5.5,143,5235,2014,Nov,Monday,Richard LaGravenese,Male
1412,47730,0.0,5,0.0,Plush,5.4,40,5293,2013,Sep,Friday,Catherine Hardwicke,Female
1413,47751,0.0,1,0.0,Slacker Uprising,5.9,10,5697,2007,Sep,Thursday,Michael Moore,Male
1414,47757,0.0,1,0.0,Northfork,6.7,24,5951,2003,Jan,Wednesday,Michael Polish,Male
1415,47786,1.53,27,7.267585,Run Lola Run,7.2,664,4936,1998,Aug,Thursday,Tom Tykwer,Male
1416,47819,0.0,5,0.0,Exotica,6.5,64,5599,1994,Sep,Saturday,Atom Egoyan,Male
1417,47821,1.5,58,97.00915,Insidious,6.8,1737,4794,2010,Sep,Monday,James Wan,Male
1418,47829,0.0,4,0.414404,Snow Angels,6.5,48,5231,2008,Mar,Friday,David Gordon Green,Male
1419,47831,1.5,11,0.373967,Session 9,6.2,251,5894,2001,Aug,Friday,Brad Anderson,Male
1420,47865,1.35,16,3.897569,"Lock, Stock and Two Smoking Barrels",7.5,1648,4888,1998,Mar,Thursday,Guy Ritchie,Male
1421,47879,1.25,16,21.722776,Friday the 13th Part 2,6.0,315,5362,1981,May,Friday,Steve Miner,Male
1422,47886,0.0,4,0.0,Da Sweet Blood of Jesus,4.1,13,5195,2014,Jun,Sunday,Spike Lee,Male
1423,47887,1.2,10,0.0,"Sex, Lies, and Videotape",6.7,185,4909,1989,Aug,Friday,Steven Soderbergh,Male
1424,47888,1.2,63,103.911669,Saw,7.2,2184,4794,2004,Oct,Friday,James Wan,Male
1425,47892,0.0,8,0.0,Monsoon Wedding,6.8,57,5628,2001,Aug,Thursday,Mira Nair,Female
1426,47897,1.2,66,14.661007,Reservoir Dogs,8.0,3697,4927,1992,Sep,Wednesday,Quentin Tarantino,Male
1427,47934,1.3,58,28.262574,Taxi Driver,8.0,2535,4809,1976,Feb,Saturday,Martin Scorsese,Male
1428,47935,1.0,6,17.985893,The Howling,6.4,161,5017,1981,Apr,Friday,Joe Dante,Male
1429,47949,0.0,2,0.0,Shine a Light,7.2,44,4809,2008,Feb,Thursday,Martin Scorsese,Male
1430,47955,0.0,1,0.0,Next Stop Wonderland,6.0,20,5894,1998,Aug,Friday,Brad Anderson,Male
1431,47962,0.0,0,0.0,Walking and Talking,6.6,7,6204,1996,Jul,Wednesday,Nicole Holofcener,Female
1432,47970,0.0,3,0.0,All the Real Girls,5.9,30,5231,2003,Aug,Friday,David Gordon Green,Male
1433,48057,0.0,2,0.0,Deterrence,6.1,7,5140,2000,Mar,Friday,Rod Lurie,Male
1434,48068,0.0,5,0.0,Kevin Hart: Laugh at My Pain,7.7,43,4894,2011,Sep,Friday,Tim Story,Male
1435,48095,0.6,10,0.0,The Kentucky Fried Movie,6.4,66,5217,1977,Aug,Wednesday,John Landis,Male
1436,48124,0.0,0,0.0,Twin Falls Idaho,7.0,11,5951,1999,Jul,Friday,Michael Polish,Male
1437,48135,0.0,0,0.0,Finishing The Game,4.9,8,4802,2007,Jan,Sunday,Justin Lin,
1438,48145,0.5,0,0.0,Everything Put Together,5.0,2,4773,2001,Nov,Friday,Marc Forster,Male
1439,48146,0.0,10,0.316472,Good Kill,5.9,208,5226,2015,Apr,Thursday,Andrew Niccol,Male
1440,48155,0.0,0,0.0,Alleluia! The Devil's Carnival,6.0,2,6056,2016,Mar,Tuesday,Darren Lynn Bousman,Male
1441,48162,0.0,7,0.773228,Bloody Sunday,7.2,53,4876,2002,Jan,Wednesday,Paul Greengrass,Male
1442,48185,0.86,3,2.451545,My Beautiful Laundrette,6.6,51,5249,1985,Sep,Saturday,Stephen Frears,
1443,48192,0.35,35,29.4,The Evil Dead,7.3,894,4767,1981,Oct,Thursday,Sam Raimi,Male
1444,48204,0.312,1,1.281176,Tumbleweeds,6.2,11,5489,1999,Nov,Sunday,Gavin O'Connor,Male
1445,48228,0.25,20,12.021272,Chasing Amy,6.7,433,5369,1997,Apr,Friday,Kevin Smith,Male
1446,48229,0.25,1,4.186931,Lovely & Amazing,6.3,23,6204,2001,Aug,Friday,Nicole Holofcener,Female
1447,48231,0.0,3,0.0,Better Luck Tomorrow,6.5,27,4802,2002,Jan,Saturday,Justin Lin,
1448,48233,0.0,0,0.0,Chuck & Buck,5.7,16,5519,2000,Jan,Friday,Miguel Arteta,Male
1449,48244,0.25,6,0.056825,The Canyons,4.1,75,5970,2013,Jul,Monday,Paul Schrader,
1450,48267,0.4,33,100.0,Mad Max,6.6,1213,4845,1979,Apr,Thursday,George Miller,Male
1451,48268,0.2,13,4.505922,Swingers,6.8,253,4813,1996,Oct,Friday,Doug Liman,Male
1452,48274,0.0,5,2.611555,Three,6.3,31,4936,2010,Dec,Thursday,Tom Tykwer,Male
1453,48294,0.0,6,0.0,She's Gotta Have It,6.1,25,5195,1986,Aug,Friday,Spike Lee,Male
1454,48300,0.15,8,2.891288,Tadpole,5.5,19,4995,2002,Nov,Friday,Gary Winick,Male
1455,48310,0.16,3,6.706368,Roger & Me,7.4,90,5697,1989,Sep,Friday,Michael Moore,Male
1456,48321,0.01,20,7.0,Eraserhead,7.5,485,5265,1977,Mar,Saturday,David Lynch,Male
1457,48323,0.0,5,0.0,The Mighty,7.1,51,4921,1998,Oct,Friday,Peter Chelsom,Male
1458,48335,0.06,27,3.221152,Pi,7.1,586,4881,1998,Jul,Friday,Darren Aronofsky,Male
1459,48359,0.0,2,0.0,George Washington,6.4,36,5231,2000,Oct,Sunday,David Gordon Green,Male
1460,48363,0.0,3,0.321952,The Last Waltz,7.9,64,4809,1978,May,Monday,Martin Scorsese,Male
1461,48370,0.027,19,3.15113,Clerks,7.4,755,5369,1994,Sep,Tuesday,Kevin Smith,Male
1462,48375,0.0,7,0.0,Rampage,6.0,131,5148,2009,Aug,Friday,Uwe Boll,Male
1463,48376,0.0,3,0.0,Slacker,6.4,77,5535,1990,Jul,Friday,Richard Linklater,Male
1464,48395,0.22,14,2.04092,El Mariachi,6.6,238,5097,1992,Sep,Friday,Robert Rodriguez,
